image_name,question,answer
a101b944.jpg,What material appears to be used for the shoe,leather
a101b944.jpg,What type of closure does the shoe have,lace
a118b52e.jpg,What is the main color of the ring,black
a118b52e.jpg,What is the setting style of the stones,channel
a118b52e.jpg,What is the shape of the ring,band
a118b52e.jpg,What metal is the ring made of,tungsten
a118b52e.jpg,What type of stones are visible in the ring,sapphires
a121b208.jpg,What is the form of the labels,roll
a121b208.jpg,What is the main color of the labels,white
a121b208.jpg,What is the packaging material of the labels,cardboard
a121b208.jpg,What is the primary color of the box,white
a121b208.jpg,What is the shape of the label roll,cylinder
a1267f36.jpg,How many cushions are on the loveseat,two
a1267f36.jpg,What is the main color of the loveseat,emerald
a1267f36.jpg,What is the primary material of the legs,wood
a1267f36.jpg,What is the shape of the loveseat's back,square
a1267f36.jpg,What is the style of the loveseat's arms,straight
a13066aa.jpg,How many rings are shown in the image,three
a13066aa.jpg,What is the color of the stones,white
a13066aa.jpg,What is the main metal color of the rings,gold
a13066aa.jpg,What is the setting style of the stones,prong
a13066aa.jpg,What is the shape of the stones,round
a13068e4.jpg,How many main compartments are visible,two
a13068e4.jpg,What color are the zippers,black
a13068e4.jpg,What is the bag's style,sling
a13068e4.jpg,What is the main color of the bag,grey
a13068e4.jpg,What is the primary material of the bag,fabric
a133aa10.jpg,What color is the predominant background,pink
a133aa10.jpg,What is the main subject of the cover design,baby
a133aa10.jpg,What is the style of the album cover,cartoon
a133aa10.jpg,What is written on the cover,princess
a133aa10.jpg,What shape are the binding rings,round
a1381ba2.jpg,How many connectors are there,two
a1381ba2.jpg,What connector type is on the left,lightning
a1381ba2.jpg,What connector type is on the right,usb
a1381ba2.jpg,What is the main color of the cable,white
a1381ba2.jpg,What is the shape of the cable,curved
a15c59c2.jpg,How many legs does the table have,four
a15c59c2.jpg,What is the main color of the tabletop,brown
a15c59c2.jpg,What is the overall style of the table,modern
a15c59c2.jpg,What is the primary material of the legs,metal
a15c59c2.jpg,What is the shape of the tabletop,rectangular
a16091de.jpg,How many spoons are shown in the image,one
a16091de.jpg,What is the apparent material of the spoon,plastic
a16091de.jpg,What is the main color of the spoon,white
a16091de.jpg,What is the overall form of the utensil,spoon
a16091de.jpg,What is the shape of the spoon's bowl,oval
a16298e7.jpg,Do the wraps have sleeves,yes
a16298e7.jpg,How many wraps are shown in the image,two
a16298e7.jpg,What is the apparent texture of the wraps,fleece
a16298e7.jpg,What is the garment type shown,wraps
a16298e7.jpg,What is the main color of the wraps,navy
a16505e1.jpg,What animal is depicted on the case,panda
a16505e1.jpg,What color is the panda design,white
a16505e1.jpg,What is the apparent material of the case,hard
a16505e1.jpg,What is the main color of the phone case,black
a16505e1.jpg,What is the style of the panda design,floral
a165d2f1.jpg,How many USB ports are on the charger,two
a165d2f1.jpg,What is the main color of the charger,white
a165d2f1.jpg,What is the shape of the wall adapter,square
a165d2f1.jpg,What material appears to be the cable,plastic
a165d2f1.jpg,What type of connector is on the cable,lightning
a16d0f44.jpg,How many eyelets are visible for the laces,five
a16d0f44.jpg,What is the dominant material of the shoe's upper,leather
a16d0f44.jpg,What is the main color of the shoe's upper,white
a16d0f44.jpg,What is the pattern on part of the shoe,camo
a16d0f44.jpg,What type of shoe is shown,sneakers
a17d6e10.jpg,Does the plate have a design,no
a17d6e10.jpg,How many plates are shown in the image,one
a17d6e10.jpg,What is the apparent texture of the plate,smooth
a17d6e10.jpg,What is the main color of the plate,white
a17d6e10.jpg,What is the shape of the plate,round
a18309cd.jpg,What is the main color of the light strip,red
a18309cd.jpg,What is the material of the outer covering,plastic
a18309cd.jpg,What is the overall state of the light strip,coiled
a18309cd.jpg,What is the shape of the coiled light strip,round
a18309cd.jpg,What is the type of light used,led
a18514bc.jpg,How many sapphires are there in total,three
a18514bc.jpg,What is the main metal color of the ring,silver
a18514bc.jpg,What is the overall style of the ring,band
a18514bc.jpg,What is the shape of the accent stones,pear
a18514bc.jpg,What is the shape of the central sapphire,marquise
a189c3d2.jpg,How many doors does the cabinet have,two
a189c3d2.jpg,What color are the cabinet handles,black
a189c3d2.jpg,What is the main material of the cabinet,wood
a189c3d2.jpg,What is the overall shape of the cabinet,rectangular
a189c3d2.jpg,What is the style of the cabinet doors,barn
a18a9a6b.jpg,What animal is prominently featured on the packaging,elephant
a18a9a6b.jpg,"What is the color of the text ""Mama Bear""",brown
a18a9a6b.jpg,What is the main shape of the package,rectangular
a18a9a6b.jpg,What is the overall design style of the packaging,cartoonish
a18a9a6b.jpg,What is the predominant color of the background,white
a19164f9.jpg,How many pads are shown in the image,twelve
a19164f9.jpg,What is the color of the top edge of the pads,black
a19164f9.jpg,What is the main color of the pads,white
a19164f9.jpg,What is the ruling style of the paper,wide
a19164f9.jpg,What is the shape of the pads,rectangular
a19b0a9f.jpg,How many hands does the clock have,three
a19b0a9f.jpg,What color is the frame,black
a19b0a9f.jpg,What is the main color of the clock face,brown
a19b0a9f.jpg,What is the shape of the clock,round
a19b0a9f.jpg,What type of numbers are on the clock,arabic
a19b8cb4.jpg,How many handles are shown in the image,one
a19b8cb4.jpg,What is the apparent material of the handle,steel
a19b8cb4.jpg,What is the main color of the handle,black
a19b8cb4.jpg,What is the overall shape of the object,rod
a19b8cb4.jpg,What is the primary function of this item,handle
a1a1aada.jpg,What color are the laces,white
a1a1aada.jpg,What is the main color of the shoe,off
a1a1aada.jpg,What is the style of the shoe,casual
a1a1aada.jpg,What is the type of shoe shown,sneakers
a1a1aada.jpg,What material is the upper part of the shoe primarily made of,polyester
a1a236ee.jpg,How many light sources are visible,one
a1a236ee.jpg,What is the finish of the metal parts,brass
a1a236ee.jpg,What is the main shape of the glass shade,sphere
a1a236ee.jpg,What is the primary material of the shade,glass
a1a236ee.jpg,What type of bulb is shown,edison
a1a46b60.jpg,How many seats does the sofa have,three
a1a46b60.jpg,What is the main color of the sofa,chestnut
a1a46b60.jpg,What is the overall style of the sofa,farmhouse
a1a46b60.jpg,What material is the sofa made of,leather
a1a46b60.jpg,What type of sofa is shown,recliner
a1a4df70.jpg,How many cylindrical parts are visibly attached to the main body,two
a1a4df70.jpg,How many visible lines are on each end piece,three
a1a4df70.jpg,What is the apparent material of the toilet paper holder,metal
a1a4df70.jpg,What is the main color of the toilet paper holder,chrome
a1a4df70.jpg,What is the shape of the end pieces on either side,round
a1b22a0d.jpg,How many screws are shown,four
a1b22a0d.jpg,What is the finish of the handle,matte
a1b22a0d.jpg,What is the main color of the handle,black
a1b22a0d.jpg,What is the material of the screws,metal
a1b22a0d.jpg,What is the shape of the handle,rectangular
a1b927da.jpg,How many packing cubes are shown in total,six
a1b927da.jpg,What is the main color of the packing cubes,pink
a1b927da.jpg,What is the shape of the packing cubes,rectangular
a1b927da.jpg,What material is visible through the mesh sections,grey
a1b927da.jpg,What type of closure do the cubes appear to have,zippers
a1b9e2f0.jpg,What color are the laces,yellow
a1b9e2f0.jpg,What color is the heel counter,darkgrey
a1b9e2f0.jpg,What color is the outsole,green
a1b9e2f0.jpg,What is the main color of the shoe upper,grey
a1b9e2f0.jpg,What type of shoe is shown,running
a1ca210d.jpg,How many armrests does the chair have,two
a1ca210d.jpg,Is the chair's back support a solid piece or mesh,mesh
a1ca210d.jpg,What is the main color of the chair,red
a1ca210d.jpg,What is the overall shape of the chair when unfolded,rocking
a1ca210d.jpg,What material are the chair's rockers made of,metal
a1cec018.jpg,How many rings does the binder have,one
a1cec018.jpg,Is the binder's spine visible,no
a1cec018.jpg,What is the apparent material of the binder,cardboard
a1cec018.jpg,What is the main color of the binder,red
a1cec018.jpg,What is the shape of the binder,rectangular
a1d3a369.jpg,How many light bulbs are shown,two
a1d3a369.jpg,What is the main color of the light bulbs,white
a1d3a369.jpg,What is the shape of the light bulb's body,conical
a1d3a369.jpg,What is the shape of the light bulb's top,round
a1d3a369.jpg,What type of base does the bulb have,screw
a1e19101.jpg,How many shelves does it have,three
a1e19101.jpg,What is the main color of the organizer,blue
a1e19101.jpg,What is the material of the shelves,fabric
a1e19101.jpg,What is the overall shape of the organizer,rectangular
a1e19101.jpg,What is the pattern on the fabric,chevron
a1e50f23.jpg,How many colors are in the bracelet band,two
a1e50f23.jpg,What is the main color of the bracelet's band,green
a1e50f23.jpg,What is the primary material of the clasp,metal
a1e50f23.jpg,What is the shape of the bracelet,round
a1e50f23.jpg,What is the texture of the bracelet band,woven
a1e5829f.jpg,Does the fabric appear smooth or rough,rough
a1e5829f.jpg,Is the fabric pattern solid or patterned,solid
a1e5829f.jpg,What is the main color shown,grey
a1e5829f.jpg,What is the overall tone of the color,dark
a1e5829f.jpg,What is the texture of the fabric,woven
a1e81779.jpg,What is the apparent material of the boot,leather
a1e81779.jpg,What is the heel type of the boot,flat
a1e81779.jpg,What is the main color of the boot,black
a1e81779.jpg,What is the style of the boot,ankle
a1e81779.jpg,What is the toe shape of the boot,round
a1ea59a3.jpg,How many legs does the cot have,four
a1ea59a3.jpg,What is the general style of the cot,elevated
a1ea59a3.jpg,What is the main color of the pet cot,green
a1ea59a3.jpg,What is the primary material of the cot's frame,metal
a1ea59a3.jpg,What is the shape of the cot's sleeping surface,rectangular
a1eaf71e.jpg,How many pockets are visibly attached to the carrier,one
a1eaf71e.jpg,Is the carrier open or closed,closed
a1eaf71e.jpg,What is the main color of the pet carrier,grey
a1eaf71e.jpg,What is the primary material of the carrier,fabric
a1eaf71e.jpg,What is the shape of the carrier,rectangular
a1fdad5e.jpg,Does the keyboard include a touchpad,yes
a1fdad5e.jpg,What is the layout of the keyboard,qwerty
a1fdad5e.jpg,What is the main color of the keyboard,black
a1fdad5e.jpg,What is the shape of the keyboard,rectangular
a1fdad5e.jpg,What type of keyboard is shown,wireless
a1ff5b0b.jpg,How many earrings are shown,two
a1ff5b0b.jpg,What are the stones used in the earrings,zirconia
a1ff5b0b.jpg,What is the primary metal color,gold
a1ff5b0b.jpg,What is the shape of the earrings,round
a1ff5b0b.jpg,What type of closure do the earrings have,hinged
a200fab7.jpg,How many rings are on the clasp,two
a200fab7.jpg,What appears to be the texture of the clutch,leather
a200fab7.jpg,What is the main color of the clutch,black
a200fab7.jpg,What is the shape of the clasp,oval
a200fab7.jpg,What is the style of the handbag,clutch
a209a2aa.jpg,How many cooking zones are visible,one
a209a2aa.jpg,What is the main color of the cooktop,black
a209a2aa.jpg,What is the overall shape of the appliance,rectangular
a209a2aa.jpg,What is the shape of the cooking surface,round
a209a2aa.jpg,What type of control panel does it have,touch
a20f3f5a.jpg,How many handles are visible on the wastebasket,zero
a20f3f5a.jpg,Is the wastebasket transparent or opaque,opaque
a20f3f5a.jpg,What appears to be the material of the wastebasket,plastic
a20f3f5a.jpg,What is the main color of the wastebasket,black
a20f3f5a.jpg,What is the shape of the wastebasket,rectangular
a2148461.jpg,What is the main shape of the rug's design,floral
a2148461.jpg,What is the overall shape of the rug,rectangle
a2148461.jpg,What is the predominant color of the rug's background,blue
a2148461.jpg,What is the secondary color in the rug's pattern,ivory
a2148461.jpg,What type of furniture is shown on top of the rug,sofa
a2176fc1.jpg,How many cushions are shown in the image,two
a2176fc1.jpg,What is the main pattern on the cushions,floral
a2176fc1.jpg,What is the primary color of the cushions,black
a2176fc1.jpg,What is the shape of the cushions,square
a2176fc1.jpg,What is the style of the cushion's tufting,tufted
a21d585f.jpg,Does the bean bag appear filled with beans,no
a21d585f.jpg,What is the apparent texture of the bean bag cover,smooth
a21d585f.jpg,What is the main color of the bean bag cover,brown
a21d585f.jpg,What is the overall size of the bean bag,large
a21d585f.jpg,What is the shape of the bean bag,rounded
a21de0ee.jpg,How many glasses are shown in the image,one
a21de0ee.jpg,What is the apparent material of the glass,glass
a21de0ee.jpg,What is the main color of the glass,clear
a21de0ee.jpg,What is the overall style of the glass,simple
a21de0ee.jpg,What is the shape of the glass,cylindrical
a22680bb.jpg,How many pleats are visible in the image,five
a22680bb.jpg,What is the apparent texture of the fabric,smooth
a22680bb.jpg,What is the main color of the bed skirt,grey
a22680bb.jpg,What is the shape of the bed skirt,rectangular
a22680bb.jpg,What is the style of the bed skirt,pleated
a227685c.jpg,How many words are in the brand name,two
a227685c.jpg,What is the case of the lettering,uppercase
a227685c.jpg,What is the main color of the text,black
a227685c.jpg,What is the shape of the symbol,smile
