path,question,answer
97/97003241.jpg,How many visible seams are there on the pillow,one
97/97003241.jpg,Does the pillow appear thick or thin,thick
97/9702343d.jpg,What is the main type of shoe shown,chukka
97/9702343d.jpg,What color are the laces,brown
97/9702343d.jpg,What color is the sole,white
97/9702343d.jpg,What is the main material of the upper,suede
97/9702343d.jpg,What is the overall style of the boot,casual
97/970d08b0.jpg,What is the main color of the binder,black
97/970d08b0.jpg,How many rings does the binder have,one
97/970d08b0.jpg,What is the apparent material of the binder,cardboard
97/970d08b0.jpg,Is the binder open or closed,closed
97/970d08b0.jpg,What is the shape of the binder,rectangular
97/970fe787.jpg,What is the main color of the handles,black
97/970fe787.jpg,What is the main color of the blades,silver
97/970fe787.jpg,How many pairs of scissors are shown,two
97/970fe787.jpg,What is the shape of the blades,pointed
97/970fe787.jpg,What material are the blades made of,steel
97/971a798a.jpg,What is the shape of the dumbbell ends,hexagonal
97/971a798a.jpg,What is the main color of the dumbbell,black
97/971a798a.jpg,What is the weight of the dumbbell in pounds,30
97/971a798a.jpg,What material is the dumbbell made of,iron
97/971a798a.jpg,How many dumbbells are shown in the image,one
97/971b0c8e.jpg,What is the main color of the harness straps,red
97/971b0c8e.jpg,What color is the mannequin,beige
97/971b0c8e.jpg,What is the material of the harness straps,nylon
97/971b0c8e.jpg,How many handles does the harness have,two
97/971b0c8e.jpg,What is the main type of pet shown,dog
97/972fb60d.jpg,What is the main metal of the necklace,silver
97/972fb60d.jpg,How many figures are depicted in the pendant,two
97/972fb60d.jpg,What is the shape of the main design element of the pendant,knot
97/972fb60d.jpg,What is the style of the chain,rope
97/972fb60d.jpg,What is the overall color of the necklace,white
97/973a32f1.jpg,What is the main color of the binders,white
97/973a32f1.jpg,How many binders are shown in the image,two
97/973a32f1.jpg,What is the shape of each binder,rectangular
97/973a32f1.jpg,What type of binder is shown,d
97/973a32f1.jpg,What is the apparent size of the binders (in inches),three
97/973aa2e0.jpg,What is the main color of the flip-flops,green
97/973aa2e0.jpg,What is the pattern on the strap,floral
97/973aa2e0.jpg,What is the shape of the flip-flops,rectangular
97/973aa2e0.jpg,What type of footwear are these,flip
97/973aa2e0.jpg,What color is the thong/strap,blue
97/97468fa7.jpg,What is the main color of the shoe,blue
97/97468fa7.jpg,What is the style of the shoe,sneakers
97/97468fa7.jpg,What is the primary material of the upper,textile
97/97468fa7.jpg,Does the shoe have laces,no
97/97468fa7.jpg,What is the sole color,grey
97/974b08f3.jpg,What is the main color of the labels,white
97/974b08f3.jpg,What is the shape of the labels,rectangular
97/974b08f3.jpg,How many sheets of labels are shown,five
97/974b08f3.jpg,What is the apparent texture of the labels,smooth
97/974b08f3.jpg,Are the labels perforated,no
97/97522f85.jpg,What is the main color of the shoe,navy
97/97522f85.jpg,What is the type of shoe shown,loafers
97/97522f85.jpg,What color is the sole of the shoe,white
97/97522f85.jpg,What is the style of the shoe,slip
97/97522f85.jpg,What material appears to be the upper,leather
97/9754f621.jpg,What is the shape of the anklet,chain
97/9754f621.jpg,What is the main closure type,clasp
97/9754f621.jpg,How many colors are present,two
97/9754f621.jpg,What is the style of the anklet,mezzaluna
97/9754f621.jpg,What is the item shown,anklet
97/9754f8a9.jpg,What is the predominant background color of the phone case,blue
97/9754f8a9.jpg,What is the general shape of the phone case,rectangular
97/9754f8a9.jpg,What is the main style of the design on the case,cartoon
97/9754f8a9.jpg,What is the apparent texture of the case material,soft
97/9754f8a9.jpg,What is the primary type of image depicted on the case,animals
97/97606e80.jpg,What is the main color shown,blue
97/97606e80.jpg,What is the texture of the fabric,woven
97/97606e80.jpg,Does the fabric appear smooth or rough,rough
97/97606e80.jpg,What is the overall appearance of the swatch,solid
97/97606e80.jpg,Is the fabric pattern visible,no
97/97628e73.jpg,How many bowls are shown,six
97/97628e73.jpg,What is the shape of the bowls,round
97/97628e73.jpg,What is the main material of the bowls,plastic
97/97628e73.jpg,What color are the lids,multicolour
97/97628e73.jpg,Are the bowls transparent,yes
97/97645631.jpg,What is the shape of the bulb's top,round
97/97645631.jpg,What is the main color of the bulb's body,white
97/97645631.jpg,How many bulbs are shown in the image,two
97/97645631.jpg,What is the material of the bulb's base,metal
97/97645631.jpg,What is the light emitted by the bulb described as,warm
97/9769e318.jpg,What is the main color of the containers,blue
97/9769e318.jpg,What is the material of the containers,plastic
97/9769e318.jpg,How many containers are in the set,seven
97/9769e318.jpg,What shape are the containers,round
97/9769e318.jpg,What is the condition of the set,renewed
97/976f2fe1.jpg,What is the main color of the shoe's upper,blue
97/976f2fe1.jpg,What is the shape of the shoe's toe,pointed
97/976f2fe1.jpg,What type of heel does the shoe have,stiletto
97/976f2fe1.jpg,What is the color of the shoe's toe cap,black
97/976f2fe1.jpg,What type of shoe is this,mule
97/9778af4d.jpg,What is the main color of the case,black
97/9778af4d.jpg,What is the apparent material of the case,leather
97/9778af4d.jpg,How many positions does the stand have,two
97/9778af4d.jpg,What device does the case fit,tablet
97/9778af4d.jpg,What is the orientation of the tablet in the case,landscape
97/9780bafa.jpg,What is the main color of the tote bag,black
97/9780bafa.jpg,What is the primary material of the bag,cotton
97/9780bafa.jpg,What is the shape of the design on the bag,circular
97/9780bafa.jpg,What color are the dots on the bag,gold
97/9780bafa.jpg,What type of bag is shown,tote
97/97856bdf.jpg,What is the shape depicted,star
97/97856bdf.jpg,What is the main color of the shape,white
97/97856bdf.jpg,How many points does the star have,ten
97/97856bdf.jpg,What is the background color,black
97/97856bdf.jpg,What is the style of the star's outline,bold
97/978effc8.jpg,What is the main color of the desk top,brown
97/978effc8.jpg,What color are the desk legs,white
97/978effc8.jpg,What is on the desk besides the computer,keyboard
97/978effc8.jpg,What type of item is shown on the right side of the desk,magazines
97/978effc8.jpg,What is the shape of the desk,rectangular
97/97944f81.jpg,What is the shape of the lock,heart
97/97944f81.jpg,What is the main color of the necklace,silver
97/97944f81.jpg,What is attached to the lock,key
97/97944f81.jpg,What is the type of chain,cable
97/97944f81.jpg,How many pieces are there in the pendant,two
97/979a37e5.jpg,What is the main color of the packing cubes,black
97/979a37e5.jpg,How many packing cubes are shown in the stack,four
97/979a37e5.jpg,What material is visible on the top of each cube,mesh
97/979a37e5.jpg,What type of closure is used on the cubes,zippers
97/979a37e5.jpg,What is the overall shape of each cube,rectangular
97/979b9cac.jpg,What is the main color of the album cover,brown
97/979b9cac.jpg,What is the shape of the houses depicted,triangles
97/979b9cac.jpg,What is the color of the house cutouts,green
97/979b9cac.jpg,What material appears to be used for the album cover,wood
97/979b9cac.jpg,What words are written on the album,home
97/979ef892.jpg,What is the main color of the shoe,brown
97/979ef892.jpg,What type of closure does the shoe have,laces
97/979ef892.jpg,What is the style of the shoe's toe,round
97/979ef892.jpg,What material appears to be the upper of the shoe,leather
97/979ef892.jpg,What color is the sole of the shoe,black
97/97a5ed9f.jpg,What is the main color of the suitcases,black
97/97a5ed9f.jpg,How many suitcases are in the set,two
97/97a5ed9f.jpg,What type of luggage is shown,softside
97/97a5ed9f.jpg,What is the shape of the suitcases,rectangular
97/97a5ed9f.jpg,How many wheels does each suitcase have,four
97/97a71b5d.jpg,What is the main color of the post,orange
97/97a71b5d.jpg,What is the shape of the base,hexagon
97/97a71b5d.jpg,What is the material of the base,rubber
97/97a71b5d.jpg,How many reflective bands are visible,three
97/97a71b5d.jpg,What is the shape of the top,ring
97/97acb18a.jpg,What is the main shape of the tabletop,rectangular
97/97acb18a.jpg,What is the primary color of the table,brown
97/97acb18a.jpg,What material are the legs made of,metal
97/97acb18a.jpg,How many shelves does the table have,two
97/97acb18a.jpg,What is the style of the table's legs,x
97/97b5175a.jpg,What is the main pattern on the bow tie,diamond
97/97b5175a.jpg,What is the primary color of the bow tie,black
97/97b5175a.jpg,How many main parts does the bow tie have,two
97/97b5175a.jpg,What is the secondary color of the bow tie,silver
97/97b5175a.jpg,What is the shape of the bow tie,bow
97/97b60148.jpg,What is the main color of the frame,yellow
97/97b60148.jpg,What is the shape of the lenses,round
97/97b60148.jpg,What color are the lenses,green
97/97b60148.jpg,What material appears to be used for the frame,plastic
97/97b60148.jpg,How many lenses are there,two
97/97bbb0bb.jpg,What is the main color of the handbag,pink
97/97bbb0bb.jpg,What is the shape of the quilting pattern,chevron
97/97bbb0bb.jpg,What type of closure does the handbag appear to have,zipper
97/97bbb0bb.jpg,What material does the handbag seem to be made of,leather
97/97bbb0bb.jpg,How many handles does the handbag have,two
97/97bff9f6.jpg,What is the toe shape of the shoe,round
97/97bff9f6.jpg,What is the heel type,block
97/97bff9f6.jpg,What is the main color of the shoe,beige
97/97bff9f6.jpg,What material is the shoe made of,leather
97/97bff9f6.jpg,What is the style of the shoe,pump
97/97d9fc1e.jpg,What is the main color of the bag,camel
97/97d9fc1e.jpg,What is the shape of the bag,square
97/97d9fc1e.jpg,What type of strap is shown besides the handle,crossbody
97/97d9fc1e.jpg,What is the apparent texture of the bag's material,croc
97/97d9fc1e.jpg,How many handles does the bag have,two
97/97db6269.jpg,What is the shape of the gemstones,oval
97/97db6269.jpg,What is the color of the gemstones,green
97/97db6269.jpg,What type of earring closure is shown,leverback
97/97db6269.jpg,What is the metal of the earrings,gold
97/97db6269.jpg,How many earrings are in the image,two
97/97e289dd.jpg,What is the main color of the shoe,blue
97/97e289dd.jpg,What color is the sole of the shoe,white
97/97e289dd.jpg,What is the primary material of the upper,mesh
97/97e289dd.jpg,What color are the accents on the shoe,black
97/97e289dd.jpg,What type of closure does the shoe have,laces
97/97eb2b0e.jpg,What is the main color of the suitcase,black
97/97eb2b0e.jpg,How many wheels does the suitcase have,four
97/97eb2b0e.jpg,What is the shape of the suitcase,rectangular
97/97eb2b0e.jpg,What type of handle does the suitcase have,telescopic
97/97eb2b0e.jpg,What material appears to be the suitcase's shell,plastic
97/97f0a275.jpg,What is the main color of the box spring,white
97/97f0a275.jpg,What is the shape of the box spring,rectangular
97/97f0a275.jpg,What color are the legs,black
97/97f0a275.jpg,What is on top of the box spring,pillow
97/97f0a275.jpg,What is the floor covering,rug
97/97f687b2.jpg,What is the main color of the items,copper
97/97f687b2.jpg,What is the shape of the larger item,jug
97/97f687b2.jpg,What is the shape of the smaller item,bottle
97/97f687b2.jpg,What is the material of the items,copper
97/97f687b2.jpg,How many items are shown in the image,two
98/98018b2a.jpg,What is the main color of the shoe,maroon
98/98018b2a.jpg,What is the style of the shoe,slip
98/98018b2a.jpg,What is the apparent material of the upper,knit
98/98018b2a.jpg,What color is the sole,white
98/98018b2a.jpg,What color is the heel area,brown
98/9806ce44.jpg,What is the main background color of the phone case,black
98/9806ce44.jpg,What shapes are printed on the case,stars
98/9806ce44.jpg,What color are the printed shapes,white
98/9806ce44.jpg,What is the apparent material of the case,silicone
98/9806ce44.jpg,How many camera cutouts are visible,one
98/980a7f4c.jpg,What is the main color of the shoe,brown
98/980a7f4c.jpg,What material is the upper part of the shoe made of,suede
98/980a7f4c.jpg,What type of sole does the shoe have,espadrille
98/980a7f4c.jpg,How many straps does the shoe have,one
98/980a7f4c.jpg,What is the style of the heel,wedge
98/98168303.jpg,What is the main color of the shelf,brown
98/98168303.jpg,How many key hooks are visible,four
98/98168303.jpg,What is the shape of the shelf,rectangular
98/98168303.jpg,What is the mounting style of the shelf,wall
98/98168303.jpg,What is the finish of the shelf,matte
98/9816a1a1.jpg,What is the main color of the table top,brown
98/9816a1a1.jpg,How many legs does the table have,four
98/9816a1a1.jpg,What is the shape of the table,rectangular
98/9816a1a1.jpg,What is the primary material of the legs,wood
98/9816a1a1.jpg,Does the table have a shelf,yes
98/981c2e1f.jpg,What is the main color of the bookcase,white
98/981c2e1f.jpg,How many shelves does the bookcase have,five
98/981c2e1f.jpg,What is the overall shape of the bookcase,ladder
98/981c2e1f.jpg,What appears to be the material of the frame,wood
